ID,Name,Description,Category,Group,SeriesName,Estimates,UpperConfidenceLimit,LowerConfidenceLimit,TrendResult
17,Alcohol Use,"Frequency of drinking alcohol in the past month",Alcohol,Once or twice,Ontario Grades 7 and 8,10,12,7, 
17,Alcohol Use,"Frequency of drinking alcohol in the past month",Alcohol,Once a week or more,Ontario Grades 7 and 8,1,2,0, 
17,Alcohol Use,"Frequency of drinking alcohol in the past month",Alcohol,Did not drink,Ontario Grades 9 to 12,48,51,44, 
17,Alcohol Use,"Frequency of drinking alcohol in the past month",Alcohol,Once or twice,Ontario Grades 9 to 12,37,40,34, 
17,Alcohol Use,"Frequency of drinking alcohol in the past month",Alcohol,Once a week or more,Ontario Grades 9 to 12,16,18,13, 
17,Alcohol Use,"Frequency of drinking alcohol in the past month",Alcohol,Did not drink,Durham Region Male,73,81,64, 
17,Alcohol Use,"Frequency of drinking alcohol in the past month",Alcohol,Once or twice,Durham Region Male,22,29,15, 
17,Alcohol Use,"Frequency of drinking alcohol in the past month",Alcohol,Once a week or more,Durham Region Male,5,8,3, 
17,Alcohol Use,"Frequency of drinking alcohol in the past month",Alcohol,Did not drink,Durham Region Female,56,67,45, 
17,Alcohol Use,"Frequency of drinking alcohol in the past month",Alcohol,Once or twice,Durham Region Female,30,35,25, 
17,Alcohol Use,"Frequency of drinking alcohol in the past month",Alcohol,Once a week or more,Durham Region Female,14,24,5, 
17,Alcohol Use,"Frequency of drinking alcohol in the past month",Alcohol,Did not drink,Ontario Male,59,62,55, 
17,Alcohol Use,"Frequency of drinking alcohol in the past month",Alcohol,Once or twice,Ontario Male,28,31,26, 
17,Alcohol Use,"Frequency of drinking alcohol in the past month",Alcohol,Once a week or more,Ontario Male,13,15,10, 
17,Alcohol Use,"Frequency of drinking alcohol in the past month",Alcohol,Did not drink,Ontario Female,57,61,53, 
17,Alcohol Use,"Frequency of drinking alcohol in the past month",Alcohol,Once or twice,Ontario Female,32,35,29, 
17,Alcohol Use,"Frequency of drinking alcohol in the past month",Alcohol,Once a week or more,Ontario Female,11,13,9, 
20,Driving After Drinking Alcohol,"Frequency of driving a vehicle within an hour of drinking 2 or more drinks of alcohol",Alcohol,Did not drive,Durham Region,62,67,57, 
20,Driving After Drinking Alcohol,"Frequency of driving a vehicle within an hour of drinking 2 or more drinks of alcohol",Alcohol,Never,Durham Region,37,42,32, 
20,Driving After Drinking Alcohol,"Frequency of driving a vehicle within an hour of drinking 2 or more drinks of alcohol",Alcohol,Once or more,Durham Region,1,2,0, 
20,Driving After Drinking Alcohol,"Frequency of driving a vehicle within an hour of drinking 2 or more drinks of alcohol",Alcohol,Did not drive,Ontario,63,66,61, 
20,Driving After Drinking Alcohol,"Frequency of driving a vehicle within an hour of drinking 2 or more drinks of alcohol",Alcohol,Never,Ontario,34,36,32, 
20,Driving After Drinking Alcohol,"Frequency of driving a vehicle within an hour of drinking 2 or more drinks of alcohol",Alcohol,Once or more,Ontario,2,3,1, 
20,Driving After Drinking Alcohol,"Frequency of driving a vehicle within an hour of drinking 2 or more drinks of alcohol",Alcohol,Did not drive,Durham Region Grades 9 to 12,62,67,57, 
20,Driving After Drinking Alcohol,"Frequency of driving a vehicle within an hour of drinking 2 or more drinks of alcohol",Alcohol,Never,Durham Region Grades 9 to 12,37,42,32, 
20,Driving After Drinking Alcohol,"Frequency of driving a vehicle within an hour of drinking 2 or more drinks of alcohol",Alcohol,Once or more,Durham Region Grades 9 to 12,1,2,0, 
20,Driving After Drinking Alcohol,"Frequency of driving a vehicle within an hour of drinking 2 or more drinks of alcohol",Alcohol,Did not drive,Ontario Grades 9 to 12,63,66,61, 
20,Driving After Drinking Alcohol,"Frequency of driving a vehicle within an hour of drinking 2 or more drinks of alcohol",Alcohol,Never,Ontario Grades 9 to 12,34,36,32, 
20,Driving After Drinking Alcohol,"Frequency of driving a vehicle within an hour of drinking 2 or more drinks of alcohol",Alcohol,Once or more,Ontario Grades 9 to 12,2,3,1, 
20,Driving After Drinking Alcohol,"Frequency of driving a vehicle within an hour of drinking 2 or more drinks of alcohol",Alcohol,Did not drive,Durham Region Male,62,67,57, 
20,Driving After Drinking Alcohol,"Frequency of driving a vehicle within an hour of drinking 2 or more drinks of alcohol",Alcohol,Never,Durham Region Male,38,43,32, 
20,Driving After Drinking Alcohol,"Frequency of driving a vehicle within an hour of drinking 2 or more drinks of alcohol",Alcohol,Once or more,Durham Region Male, , , , 
20,Driving After Drinking Alcohol,"Frequency of driving a vehicle within an hour of drinking 2 or more drinks of alcohol",Alcohol,Did not drive,Durham Region Female,61,69,53, 
20,Driving After Drinking Alcohol,"Frequency of driving a vehicle within an hour of drinking 2 or more drinks of alcohol",Alcohol,Never,Durham Region Female,37,45,29, 
20,Driving After Drinking Alcohol,"Frequency of driving a vehicle within an hour of drinking 2 or more drinks of alcohol",Alcohol,Once or more,Durham Region Female, , , , 
20,Driving After Drinking Alcohol,"Frequency of driving a vehicle within an hour of drinking 2 or more drinks of alcohol",Alcohol,Did not drive,Ontario Male,61,64,57, 
20,Driving After Drinking Alcohol,"Frequency of driving a vehicle within an hour of drinking 2 or more drinks of alcohol",Alcohol,Never,Ontario Male,36,39,33, 
20,Driving After Drinking Alcohol,"Frequency of driving a vehicle within an hour of drinking 2 or more drinks of alcohol",Alcohol,Once or more,Ontario Male,3,5,2, 
20,Driving After Drinking Alcohol,"Frequency of driving a vehicle within an hour of drinking 2 or more drinks of alcohol",Alcohol,Did not drive,Ontario Female,66,69,64, 
20,Driving After Drinking Alcohol,"Frequency of driving a vehicle within an hour of drinking 2 or more drinks of alcohol",Alcohol,Never,Ontario Female,32,35,30, 
20,Driving After Drinking Alcohol,"Frequency of driving a vehicle within an hour of drinking 2 or more drinks of alcohol",Alcohol,Once or more,Ontario Female,1,2,0, 
20,Driving After Drinking Alcohol,"Frequency of driving a vehicle within an hour of drinking 2 or more drinks of alcohol",Alcohol,2011,Durham Region,3,5,1, 
20,Driving After Drinking Alcohol,"Frequency of driving a vehicle within an hour of drinking 2 or more drinks of alcohol",Alcohol,2013,Durham Region, , , , 
20,Driving After Drinking Alcohol,"Frequency of driving a vehicle within an hour of drinking 2 or more drinks of alcohol",Alcohol,2015,Durham Region,4,5,2, 
20,Driving After Drinking Alcohol,"Frequency of driving a vehicle within an hour of drinking 2 or more drinks of alcohol",Alcohol,2017,Durham Region, , , , 
20,Driving After Drinking Alcohol,"Frequency of driving a vehicle within an hour of drinking 2 or more drinks of alcohol",Alcohol,2019,Durham Region,1,2,0, 
20,Driving After Drinking Alcohol,"Frequency of driving a vehicle within an hour of drinking 2 or more drinks of alcohol",Alcohol,2011,Ontario,2,4,1, 
20,Driving After Drinking Alcohol,"Frequency of driving a vehicle within an hour of drinking 2 or more drinks of alcohol",Alcohol,2013,Ontario,2,3,1, 
20,Driving After Drinking Alcohol,"Frequency of driving a vehicle within an hour of drinking 2 or more drinks of alcohol",Alcohol,2015,Ontario,2,4,1, 
20,Driving After Drinking Alcohol,"Frequency of driving a vehicle within an hour of drinking 2 or more drinks of alcohol",Alcohol,2017,Ontario,2,4,1, 
20,Driving After Drinking Alcohol,"Frequency of driving a vehicle within an hour of drinking 2 or more drinks of alcohol",Alcohol,2019,Ontario,2,3,1, 
20,Driving After Drinking Alcohol,"Frequency of driving a vehicle within an hour of drinking 2 or more drinks of alcohol",Alcohol, , , , , ,Between 2017 and 2019 driving after drinking alcohol stayed about the same in Durham Region
20,Driving After Drinking Alcohol,"Frequency of driving a vehicle within an hour of drinking 2 or more drinks of alcohol",Alcohol, , , , , ,Between 2011 and 2019 driving after drinking alcohol decreased in Durham Region
20,Driving After Drinking Alcohol,"Frequency of driving a vehicle within an hour of drinking 2 or more drinks of alcohol",Alcohol, , , , , ,Durham Region and Ontario have different rates of driving after drinking alcohol since 2011
19,Riding with an Alcohol Impaired Driver,"Frequency of being a passenger riding with a driver who has been drinking alcohol",Alcohol,Never,Durham Region,76,81,71, 
19,Riding with an Alcohol Impaired Driver,"Frequency of being a passenger riding with a driver who has been drinking alcohol",Alcohol,Once,Durham Region,6,8,4, 
19,Riding with an Alcohol Impaired Driver,"Frequency of being a passenger riding with a driver who has been drinking alcohol",Alcohol,Twice or more,Durham Region,9,13,5, 
19,Riding with an Alcohol Impaired Driver,"Frequency of being a passenger riding with a driver who has been drinking alcohol",Alcohol,Not sure,Durham Region,9,11,7, 
19,Riding with an Alcohol Impaired Driver,"Frequency of being a passenger riding with a driver who has been drinking alcohol",Alcohol,Never,Ontario,77,78,75, 
19,Riding with an Alcohol Impaired Driver,"Frequency of being a passenger riding with a driver who has been drinking alcohol",Alcohol,Once,Ontario,6,7,5, 
19,Riding with an Alcohol Impaired Driver,"Frequency of being a passenger riding with a driver who has been drinking alcohol",Alcohol,Twice or more,Ontario,9,10,8, 
19,Riding with an Alcohol Impaired Driver,"Frequency of being a passenger riding with a driver who has been drinking alcohol",Alcohol,Not sure,Ontario,9,10,8, 
19,Riding with an Alcohol Impaired Driver,"Frequency of being a passenger riding with a driver who has been drinking alcohol",Alcohol,Never,Durham Region Grades 7 and 8,77,80,73, 
19,Riding with an Alcohol Impaired Driver,"Frequency of being a passenger riding with a driver who has been drinking alcohol",Alcohol,Once,Durham Region Grades 7 and 8,5,8,2, 
19,Riding with an Alcohol Impaired Driver,"Frequency of being a passenger riding with a driver who has been drinking alcohol",Alcohol,Twice or more,Durham Region Grades 7 and 8,7,10,4, 
19,Riding with an Alcohol Impaired Driver,"Frequency of being a passenger riding with a driver who has been drinking alcohol",Alcohol,Not sure,Durham Region Grades 7 and 8,12,14,9, 
19,Riding with an Alcohol Impaired Driver,"Frequency of being a passenger riding with a driver who has been drinking alcohol",Alcohol,Never,Durham Region Grades 9 to 12,76,82,69, 
19,Riding with an Alcohol Impaired Driver,"Frequency of being a passenger riding with a driver who has been drinking alcohol",Alcohol,Once,Durham Region Grades 9 to 12,7,9,4, 
19,Riding with an Alcohol Impaired Driver,"Frequency of being a passenger riding with a driver who has been drinking alcohol",Alcohol,Twice or more,Durham Region Grades 9 to 12,10,14,5, 
19,Riding with an Alcohol Impaired Driver,"Frequency of being a passenger riding with a driver who has been drinking alcohol",Alcohol,Not sure,Durham Region Grades 9 to 12,8,11,5, 
19,Riding with an Alcohol Impaired Driver,"Frequency of being a passenger riding with a driver who has been drinking alcohol",Alcohol,Never,Ontario Grades 7 and 8,78,80,76, 
19,Riding with an Alcohol Impaired Driver,"Frequency of being a passenger riding with a driver who has been drinking alcohol",Alcohol,Once,Ontario Grades 7 and 8,6,7,4, 
19,Riding with an Alcohol Impaired Driver,"Frequency of being a passenger riding with a driver who has been drinking alcohol",Alcohol,Twice or more,Ontario Grades 7 and 8,6,7,4, 
19,Riding with an Alcohol Impaired Driver,"Frequency of being a passenger riding with a driver who has been drinking alcohol",Alcohol,Not sure,Ontario Grades 7 and 8,10,12,9, 
19,Riding with an Alcohol Impaired Driver,"Frequency of being a passenger riding with a driver who has been drinking alcohol",Alcohol,Never,Ontario Grades 9 to 12,76,78,75, 
19,Riding with an Alcohol Impaired Driver,"Frequency of being a passenger riding with a driver who has been drinking alcohol",Alcohol,Once,Ontario Grades 9 to 12,6,7,5, 
19,Riding with an Alcohol Impaired Driver,"Frequency of being a passenger riding with a driver who has been drinking alcohol",Alcohol,Twice or more,Ontario Grades 9 to 12,10,11,8, 
19,Riding with an Alcohol Impaired Driver,"Frequency of being a passenger riding with a driver who has been drinking alcohol",Alcohol,Not sure,Ontario Grades 9 to 12,8,9,7, 
19,Riding with an Alcohol Impaired Driver,"Frequency of being a passenger riding with a driver who has been drinking alcohol",Alcohol,Never,Durham Region Male,80,85,75, 
19,Riding with an Alcohol Impaired Driver,"Frequency of being a passenger riding with a driver who has been drinking alcohol",Alcohol,Once,Durham Region Male,5,7,3, 
19,Riding with an Alcohol Impaired Driver,"Frequency of being a passenger riding with a driver who has been drinking alcohol",Alcohol,Twice or more,Durham Region Male,8,12,3, 
19,Riding with an Alcohol Impaired Driver,"Frequency of being a passenger riding with a driver who has been drinking alcohol",Alcohol,Not sure,Durham Region Male,7,10,4, 
19,Riding with an Alcohol Impaired Driver,"Frequency of being a passenger riding with a driver who has been drinking alcohol",Alcohol,Never,Durham Region Female,71,78,65, 
19,Riding with an Alcohol Impaired Driver,"Frequency of being a passenger riding with a driver who has been drinking alcohol",Alcohol,Once,Durham Region Female,7,11,3, 
19,Riding with an Alcohol Impaired Driver,"Frequency of being a passenger riding with a driver who has been drinking alcohol",Alcohol,Twice or more,Durham Region Female,10,14,7, 
19,Riding with an Alcohol Impaired Driver,"Frequency of being a passenger riding with a driver who has been drinking alcohol",Alcohol,Not sure,Durham Region Female,11,15,7, 
19,Riding with an Alcohol Impaired Driver,"Frequency of being a passenger riding with a driver who has been drinking alcohol",Alcohol,Never,Ontario Male,79,81,77, 
19,Riding with an Alcohol Impaired Driver,"Frequency of being a passenger riding with a driver who has been drinking alcohol",Alcohol,Once,Ontario Male,5,6,4, 
19,Riding with an Alcohol Impaired Driver,"Frequency of being a passenger riding with a driver who has been drinking alcohol",Alcohol,Twice or more,Ontario Male,8,10,7, 
19,Riding with an Alcohol Impaired Driver,"Frequency of being a passenger riding with a driver who has been drinking alcohol",Alcohol,Not sure,Ontario Male,8,10,7, 
19,Riding with an Alcohol Impaired Driver,"Frequency of being a passenger riding with a driver who has been drinking alcohol",Alcohol,Never,Ontario Female,75,77,73, 
19,Riding with an Alcohol Impaired Driver,"Frequency of being a passenger riding with a driver who has been drinking alcohol",Alcohol,Once,Ontario Female,7,8,5, 
19,Riding with an Alcohol Impaired Driver,"Frequency of being a passenger riding with a driver who has been drinking alcohol",Alcohol,Twice or more,Ontario Female,10,11,8, 
